,order,family_name,family_description,family_code,code,com_name,sci_name,genus,species
3439,Coraciiformes,Coraciidae,Rollers,coraci1,brbrol1,Broad-billed Roller,Eurystomus glaucurus,Eurystomus,glaucurus
3440,Coraciiformes,Coraciidae,Rollers,coraci1,bltrol1,Blue-throated Roller,Eurystomus gularis,Eurystomus,gularis
3441,Coraciiformes,Coraciidae,Rollers,coraci1,dollar1,Dollarbird,Eurystomus orientalis,Eurystomus,orientalis
3442,Coraciiformes,Coraciidae,Rollers,coraci1,purrol1,Azure Roller,Eurystomus azureus,Eurystomus,azureus
3443,Coraciiformes,Brachypteraciidae,Ground-Rollers,brachy2,slgrol1,Short-legged Ground-Roller,Brachypteracias leptosomus,Brachypteracias,leptosomus
3444,Coraciiformes,Brachypteraciidae,Ground-Rollers,brachy2,scagrr1,Scaly Ground-Roller,Brachypteracias squamiger,Brachypteracias,squamiger
3445,Coraciiformes,Brachypteraciidae,Ground-Rollers,brachy2,plgrol1,Pitta-like Ground-Roller,Atelornis pittoides,Atelornis,pittoides
3446,Coraciiformes,Brachypteraciidae,Ground-Rollers,brachy2,rhgrol1,Rufous-headed Ground-Roller,Atelornis crossleyi,Atelornis,crossleyi
3447,Coraciiformes,Brachypteraciidae,Ground-Rollers,brachy2,ltgrol1,Long-tailed Ground-Roller,Uratelornis chimaera,Uratelornis,chimaera
3448,Galbuliformes,Bucconidae,Puffbirds,buccon2,whnpuf2,White-necked Puffbird,Notharchus hyperrhynchus,Notharchus,hyperrhynchus
3449,Galbuliformes,Bucconidae,Puffbirds,buccon2,guipuf1,Guianan Puffbird,Notharchus macrorhynchos,Notharchus,macrorhynchos
3450,Galbuliformes,Bucconidae,Puffbirds,buccon2,bubpuf1,Buff-bellied Puffbird,Notharchus swainsoni,Notharchus,swainsoni
3451,Galbuliformes,Bucconidae,Puffbirds,buccon2,blbpuf1,Black-breasted Puffbird,Notharchus pectoralis,Notharchus,pectoralis
3452,Galbuliformes,Bucconidae,Puffbirds,buccon2,brbpuf1,Brown-banded Puffbird,Notharchus ordii,Notharchus,ordii
3453,Galbuliformes,Bucconidae,Puffbirds,buccon2,piepuf1,Pied Puffbird,Notharchus tectus,Notharchus,tectus
3454,Galbuliformes,Bucconidae,Puffbirds,buccon2,chcpuf1,Chestnut-capped Puffbird,Bucco macrodactylus,Bucco,macrodactylus
3455,Galbuliformes,Bucconidae,Puffbirds,buccon2,spopuf1,Spotted Puffbird,Bucco tamatia,Bucco,tamatia
3456,Galbuliformes,Bucconidae,Puffbirds,buccon2,socpuf1,Sooty-capped Puffbird,Bucco noanamae,Bucco,noanamae
3457,Galbuliformes,Bucconidae,Puffbirds,buccon2,colpuf1,Collared Puffbird,Bucco capensis,Bucco,capensis
3458,Galbuliformes,Bucconidae,Puffbirds,buccon2,barpuf1,Barred Puffbird,Nystalus radiatus,Nystalus,radiatus
3459,Galbuliformes,Bucconidae,Puffbirds,buccon2,wespuf1,Western Striolated-Puffbird,Nystalus obamai,Nystalus,obamai
3460,Galbuliformes,Bucconidae,Puffbirds,buccon2,strpuf1,Eastern Striolated-Puffbird,Nystalus striolatus,Nystalus,striolatus
3461,Galbuliformes,Bucconidae,Puffbirds,buccon2,whepuf1,White-eared Puffbird,Nystalus chacuru,Nystalus,chacuru
3462,Galbuliformes,Bucconidae,Puffbirds,buccon2,spbpuf1,Spot-backed Puffbird,Nystalus maculatus,Nystalus,maculatus
3463,Galbuliformes,Bucconidae,Puffbirds,buccon2,rutpuf1,Russet-throated Puffbird,Hypnelus ruficollis,Hypnelus,ruficollis
3464,Galbuliformes,Bucconidae,Puffbirds,buccon2,whcpuf1,White-chested Puffbird,Malacoptila fusca,Malacoptila,fusca
3465,Galbuliformes,Bucconidae,Puffbirds,buccon2,sempuf1,Semicollared Puffbird,Malacoptila semicincta,Malacoptila,semicincta
3466,Galbuliformes,Bucconidae,Puffbirds,buccon2,crcpuf1,Crescent-chested Puffbird,Malacoptila striata,Malacoptila,striata
3467,Galbuliformes,Bucconidae,Puffbirds,buccon2,runpuf1,Rufous-necked Puffbird,Malacoptila rufa,Malacoptila,rufa
3468,Galbuliformes,Bucconidae,Puffbirds,buccon2,whwpuf1,White-whiskered Puffbird,Malacoptila panamensis,Malacoptila,panamensis
3469,Galbuliformes,Bucconidae,Puffbirds,buccon2,blspuf1,Black-streaked Puffbird,Malacoptila fulvogularis,Malacoptila,fulvogularis
3470,Galbuliformes,Bucconidae,Puffbirds,buccon2,moupuf1,Moustached Puffbird,Malacoptila mystacalis,Malacoptila,mystacalis
3471,Galbuliformes,Bucconidae,Puffbirds,buccon2,lanmon1,Lanceolated Monklet,Micromonacha lanceolata,Micromonacha,lanceolata
3472,Galbuliformes,Bucconidae,Puffbirds,buccon2,rubnun1,Rusty-breasted Nunlet,Nonnula rubecula,Nonnula,rubecula
3473,Galbuliformes,Bucconidae,Puffbirds,buccon2,fucnun1,Fulvous-chinned Nunlet,Nonnula sclateri,Nonnula,sclateri
3474,Galbuliformes,Bucconidae,Puffbirds,buccon2,bronun1,Brown Nunlet,Nonnula brunnea,Nonnula,brunnea
3475,Galbuliformes,Bucconidae,Puffbirds,buccon2,gycnun1,Gray-cheeked Nunlet,Nonnula frontalis,Nonnula,frontalis
3476,Galbuliformes,Bucconidae,Puffbirds,buccon2,rucnun1,Rufous-capped Nunlet,Nonnula ruficapilla,Nonnula,ruficapilla
3477,Galbuliformes,Bucconidae,Puffbirds,buccon2,chhnun1,Chestnut-headed Nunlet,Nonnula amaurocephala,Nonnula,amaurocephala
3478,Galbuliformes,Bucconidae,Puffbirds,buccon2,whfnun2,White-faced Nunbird,Hapaloptila castanea,Hapaloptila,castanea
3479,Galbuliformes,Bucconidae,Puffbirds,buccon2,blanun1,Black Nunbird,Monasa atra,Monasa,atra
3480,Galbuliformes,Bucconidae,Puffbirds,buccon2,blfnun1,Black-fronted Nunbird,Monasa nigrifrons,Monasa,nigrifrons
3481,Galbuliformes,Bucconidae,Puffbirds,buccon2,whfnun1,White-fronted Nunbird,Monasa morphoeus,Monasa,morphoeus
3482,Galbuliformes,Bucconidae,Puffbirds,buccon2,yebnun1,Yellow-billed Nunbird,Monasa flavirostris,Monasa,flavirostris
3483,Galbuliformes,Bucconidae,Puffbirds,buccon2,swwpuf1,Swallow-winged Puffbird,Chelidoptera tenebrosa,Chelidoptera,tenebrosa
3484,Galbuliformes,Galbulidae,Jacamars,galbul2,whejac1,White-eared Jacamar,Galbalcyrhynchus leucotis,Galbalcyrhynchus,leucotis
3485,Galbuliformes,Galbulidae,Jacamars,galbul2,purjac2,Purus Jacamar,Galbalcyrhynchus purusianus,Galbalcyrhynchus,purusianus
3486,Galbuliformes,Galbulidae,Jacamars,galbul2,whtjac1,White-throated Jacamar,Brachygalba albogularis,Brachygalba,albogularis
3487,Galbuliformes,Galbulidae,Jacamars,galbul2,brojac2,Brown Jacamar,Brachygalba lugubris,Brachygalba,lugubris
3488,Galbuliformes,Galbulidae,Jacamars,galbul2,pahjac1,Pale-headed Jacamar,Brachygalba goeringi,Brachygalba,goeringi
3489,Galbuliformes,Galbulidae,Jacamars,galbul2,dubjac1,Dusky-backed Jacamar,Brachygalba salmoni,Brachygalba,salmoni
3490,Galbuliformes,Galbulidae,Jacamars,galbul2,thtjac1,Three-toed Jacamar,Jacamaralcyon tridactyla,Jacamaralcyon,tridactyla
3491,Galbuliformes,Galbulidae,Jacamars,galbul2,yebjac1,Yellow-billed Jacamar,Galbula albirostris,Galbula,albirostris
3492,Galbuliformes,Galbulidae,Jacamars,galbul2,bucjac1,Blue-cheeked Jacamar,Galbula cyanicollis,Galbula,cyanicollis
3493,Galbuliformes,Galbulidae,Jacamars,galbul2,rutjac1,Rufous-tailed Jacamar,Galbula ruficauda,Galbula,ruficauda
3494,Galbuliformes,Galbulidae,Jacamars,galbul2,grtjac1,Green-tailed Jacamar,Galbula galbula,Galbula,galbula
3495,Galbuliformes,Galbulidae,Jacamars,galbul2,whcjac1,White-chinned Jacamar,Galbula tombacea,Galbula,tombacea
3496,Galbuliformes,Galbulidae,Jacamars,galbul2,blfjac1,Bluish-fronted Jacamar,Galbula cyanescens,Galbula,cyanescens
3497,Galbuliformes,Galbulidae,Jacamars,galbul2,cocjac2,Coppery-chested Jacamar,Galbula pastazae,Galbula,pastazae
3498,Galbuliformes,Galbulidae,Jacamars,galbul2,purjac1,Purplish Jacamar,Galbula chalcothorax,Galbula,chalcothorax
3499,Galbuliformes,Galbulidae,Jacamars,galbul2,brojac1,Bronzy Jacamar,Galbula leucogastra,Galbula,leucogastra
3500,Galbuliformes,Galbulidae,Jacamars,galbul2,parjac1,Paradise Jacamar,Galbula dea,Galbula,dea
3501,Galbuliformes,Galbulidae,Jacamars,galbul2,grejac2,Great Jacamar,Jacamerops aureus,Jacamerops,aureus
3502,Piciformes,Lybiidae,African Barbets,lybiid1,yebbar1,Yellow-billed Barbet,Trachyphonus purpuratus,Trachyphonus,purpuratus
3503,Piciformes,Lybiidae,African Barbets,lybiid1,crebar1,Crested Barbet,Trachyphonus vaillantii,Trachyphonus,vaillantii
3504,Piciformes,Lybiidae,African Barbets,lybiid1,raybar1,Red-and-yellow Barbet,Trachyphonus erythrocephalus,Trachyphonus,erythrocephalus
3505,Piciformes,Lybiidae,African Barbets,lybiid1,yebbar2,Yellow-breasted Barbet,Trachyphonus margaritatus,Trachyphonus,margaritatus
3506,Piciformes,Lybiidae,African Barbets,lybiid1,darbar1,D'Arnaud's Barbet,Trachyphonus darnaudii,Trachyphonus,darnaudii
3507,Piciformes,Lybiidae,African Barbets,lybiid1,gytbar1,Gray-throated Barbet,Gymnobucco bonapartei,Gymnobucco,bonapartei
3508,Piciformes,Lybiidae,African Barbets,lybiid1,slabar1,Sladen's Barbet,Gymnobucco sladeni,Gymnobucco,sladeni
3509,Piciformes,Lybiidae,African Barbets,lybiid1,brnbar1,Bristle-nosed Barbet,Gymnobucco peli,Gymnobucco,peli
3510,Piciformes,Lybiidae,African Barbets,lybiid1,nafbar1,Naked-faced Barbet,Gymnobucco calvus,Gymnobucco,calvus
3511,Piciformes,Lybiidae,African Barbets,lybiid1,whebar1,White-eared Barbet,Stactolaema leucotis,Stactolaema,leucotis
3512,Piciformes,Lybiidae,African Barbets,lybiid1,whybar1,Whyte's Barbet,Stactolaema whytii,Stactolaema,whytii
3513,Piciformes,Lybiidae,African Barbets,lybiid1,ancbar1,Anchieta's Barbet,Stactolaema anchietae,Stactolaema,anchietae
3514,Piciformes,Lybiidae,African Barbets,lybiid1,grebar2,Green Barbet,Stactolaema olivacea,Stactolaema,olivacea
3515,Piciformes,Lybiidae,African Barbets,lybiid1,spetin1,Speckled Tinkerbird,Pogoniulus scolopaceus,Pogoniulus,scolopaceus
3516,Piciformes,Lybiidae,African Barbets,lybiid1,gretin2,Green Tinkerbird,Pogoniulus simplex,Pogoniulus,simplex
3517,Piciformes,Lybiidae,African Barbets,lybiid1,moutin1,Moustached Tinkerbird,Pogoniulus leucomystax,Pogoniulus,leucomystax
3518,Piciformes,Lybiidae,African Barbets,lybiid1,westin1,Western Tinkerbird,Pogoniulus coryphaea,Pogoniulus,coryphaea
3519,Piciformes,Lybiidae,African Barbets,lybiid1,rertin1,Red-rumped Tinkerbird,Pogoniulus atroflavus,Pogoniulus,atroflavus
3520,Piciformes,Lybiidae,African Barbets,lybiid1,yettin1,Yellow-throated Tinkerbird,Pogoniulus subsulphureus,Pogoniulus,subsulphureus
3521,Piciformes,Lybiidae,African Barbets,lybiid1,yertin1,Yellow-rumped Tinkerbird,Pogoniulus bilineatus,Pogoniulus,bilineatus
3522,Piciformes,Lybiidae,African Barbets,lybiid1,reftin1,Red-fronted Tinkerbird,Pogoniulus pusillus,Pogoniulus,pusillus
3523,Piciformes,Lybiidae,African Barbets,lybiid1,yeftin1,Yellow-fronted Tinkerbird,Pogoniulus chrysoconus,Pogoniulus,chrysoconus
3524,Piciformes,Lybiidae,African Barbets,lybiid1,yesbar1,Yellow-spotted Barbet,Buccanodon duchaillui,Buccanodon,duchaillui
3525,Piciformes,Lybiidae,African Barbets,lybiid1,habbar1,Hairy-breasted Barbet,Tricholaema hirsuta,Tricholaema,hirsuta
3526,Piciformes,Lybiidae,African Barbets,lybiid1,refbar2,Red-fronted Barbet,Tricholaema diademata,Tricholaema,diademata
3527,Piciformes,Lybiidae,African Barbets,lybiid1,miobar1,Miombo Barbet,Tricholaema frontata,Tricholaema,frontata
3528,Piciformes,Lybiidae,African Barbets,lybiid1,piebar1,Pied Barbet,Tricholaema leucomelas,Tricholaema,leucomelas
3529,Piciformes,Lybiidae,African Barbets,lybiid1,spfbar1,Spot-flanked Barbet,Tricholaema lacrymosa,Tricholaema,lacrymosa
3530,Piciformes,Lybiidae,African Barbets,lybiid1,bltbar1,Black-throated Barbet,Tricholaema melanocephala,Tricholaema,melanocephala
3531,Piciformes,Lybiidae,African Barbets,lybiid1,banbar1,Banded Barbet,Lybius undatus,Lybius,undatus
3532,Piciformes,Lybiidae,African Barbets,lybiid1,viebar1,Vieillot's Barbet,Lybius vieilloti,Lybius,vieilloti
3533,Piciformes,Lybiidae,African Barbets,lybiid1,whhbar1,White-headed Barbet,Lybius leucocephalus,Lybius,leucocephalus
3534,Piciformes,Lybiidae,African Barbets,lybiid1,chabar1,Chaplin's Barbet,Lybius chaplini,Lybius,chaplini
3535,Piciformes,Lybiidae,African Barbets,lybiid1,refbar1,Red-faced Barbet,Lybius rubrifacies,Lybius,rubrifacies
3536,Piciformes,Lybiidae,African Barbets,lybiid1,blbbar3,Black-billed Barbet,Lybius guifsobalito,Lybius,guifsobalito
3537,Piciformes,Lybiidae,African Barbets,lybiid1,blcbar1,Black-collared Barbet,Lybius torquatus,Lybius,torquatus
3538,Piciformes,Lybiidae,African Barbets,lybiid1,brbbar1,Brown-breasted Barbet,Lybius melanopterus,Lybius,melanopterus
3539,Piciformes,Lybiidae,African Barbets,lybiid1,blbbar1,Black-backed Barbet,Lybius minor,Lybius,minor
3540,Piciformes,Lybiidae,African Barbets,lybiid1,dotbar1,Double-toothed Barbet,Lybius bidentatus,Lybius,bidentatus
3541,Piciformes,Lybiidae,African Barbets,lybiid1,beabar1,Bearded Barbet,Lybius dubius,Lybius,dubius
3542,Piciformes,Lybiidae,African Barbets,lybiid1,blbbar4,Black-breasted Barbet,Lybius rolleti,Lybius,rolleti
3543,Piciformes,Megalaimidae,Asian Barbets,megala2,soobar2,Sooty Barbet,Caloramphus hayii,Caloramphus,hayii
3544,Piciformes,Megalaimidae,Asian Barbets,megala2,brnbar2,Brown Barbet,Caloramphus fuliginosus,Caloramphus,fuliginosus
3545,Piciformes,Megalaimidae,Asian Barbets,megala2,crfbar1,Malabar Barbet,Psilopogon malabaricus,Psilopogon,malabaricus
3546,Piciformes,Megalaimidae,Asian Barbets,megala2,crfbar3,Crimson-fronted Barbet,Psilopogon rubricapillus,Psilopogon,rubricapillus
3547,Piciformes,Megalaimidae,Asian Barbets,megala2,copbar1,Coppersmith Barbet,Psilopogon haemacephalus,Psilopogon,haemacephalus
3548,Piciformes,Megalaimidae,Asian Barbets,megala2,blebar1,Blue-eared Barbet,Psilopogon duvaucelii,Psilopogon,duvaucelii
3549,Piciformes,Megalaimidae,Asian Barbets,megala2,litbar1,Little Barbet,Psilopogon australis,Psilopogon,australis
3550,Piciformes,Megalaimidae,Asian Barbets,megala2,borbar1,Bornean Barbet,Psilopogon eximius,Psilopogon,eximius
3551,Piciformes,Megalaimidae,Asian Barbets,megala2,fitbar1,Fire-tufted Barbet,Psilopogon pyrolophus,Psilopogon,pyrolophus
3552,Piciformes,Megalaimidae,Asian Barbets,megala2,grebar1,Great Barbet,Psilopogon virens,Psilopogon,virens
3553,Piciformes,Megalaimidae,Asian Barbets,megala2,revbar1,Red-vented Barbet,Psilopogon lagrandieri,Psilopogon,lagrandieri
3554,Piciformes,Megalaimidae,Asian Barbets,megala2,recbar1,Red-crowned Barbet,Psilopogon rafflesii,Psilopogon,rafflesii
3555,Piciformes,Megalaimidae,Asian Barbets,megala2,retbar1,Red-throated Barbet,Psilopogon mystacophanos,Psilopogon,mystacophanos
3556,Piciformes,Megalaimidae,Asian Barbets,megala2,blbbar2,Black-banded Barbet,Psilopogon javensis,Psilopogon,javensis
3557,Piciformes,Megalaimidae,Asian Barbets,megala2,gonbar1,Golden-naped Barbet,Psilopogon pulcherrimus,Psilopogon,pulcherrimus
3558,Piciformes,Megalaimidae,Asian Barbets,megala2,yecbar1,Yellow-crowned Barbet,Psilopogon henricii,Psilopogon,henricii
3559,Piciformes,Megalaimidae,Asian Barbets,megala2,flfbar1,Flame-fronted Barbet,Psilopogon armillaris,Psilopogon,armillaris
3560,Piciformes,Megalaimidae,Asian Barbets,megala2,grebar3,Green-eared Barbet,Psilopogon faiostrictus,Psilopogon,faiostrictus
3561,Piciformes,Megalaimidae,Asian Barbets,megala2,linbar1,Lineated Barbet,Psilopogon lineatus,Psilopogon,lineatus
3562,Piciformes,Megalaimidae,Asian Barbets,megala2,brhbar1,Brown-headed Barbet,Psilopogon zeylanicus,Psilopogon,zeylanicus
3563,Piciformes,Megalaimidae,Asian Barbets,megala2,whcbar1,White-cheeked Barbet,Psilopogon viridis,Psilopogon,viridis
3564,Piciformes,Megalaimidae,Asian Barbets,megala2,yefbar1,Yellow-fronted Barbet,Psilopogon flavifrons,Psilopogon,flavifrons
3565,Piciformes,Megalaimidae,Asian Barbets,megala2,gotbar2,Golden-throated Barbet,Psilopogon franklinii,Psilopogon,franklinii
3566,Piciformes,Megalaimidae,Asian Barbets,megala2,gotbar3,Necklaced Barbet,Psilopogon auricularis,Psilopogon,auricularis
3567,Piciformes,Megalaimidae,Asian Barbets,megala2,moubar1,Mountain Barbet,Psilopogon monticola,Psilopogon,monticola
3568,Piciformes,Megalaimidae,Asian Barbets,megala2,brtbar1,Brown-throated Barbet,Psilopogon corvinus,Psilopogon,corvinus
3569,Piciformes,Megalaimidae,Asian Barbets,megala2,gowbar2,Gold-whiskered Barbet,Psilopogon chrysopogon,Psilopogon,chrysopogon
3570,Piciformes,Megalaimidae,Asian Barbets,megala2,moubar2,Moustached Barbet,Psilopogon incognitus,Psilopogon,incognitus
3571,Piciformes,Megalaimidae,Asian Barbets,megala2,taibar2,Taiwan Barbet,Psilopogon nuchalis,Psilopogon,nuchalis
3572,Piciformes,Megalaimidae,Asian Barbets,megala2,chibar1,Chinese Barbet,Psilopogon faber,Psilopogon,faber
3573,Piciformes,Megalaimidae,Asian Barbets,megala2,bltbar2,Blue-throated Barbet,Psilopogon asiaticus,Psilopogon,asiaticus
3574,Piciformes,Megalaimidae,Asian Barbets,megala2,indbar1,Indochinese Barbet,Psilopogon annamensis,Psilopogon,annamensis
3575,Piciformes,Megalaimidae,Asian Barbets,megala2,blbbar5,Black-browed Barbet,Psilopogon oorti,Psilopogon,oorti
3576,Piciformes,Megalaimidae,Asian Barbets,megala2,tutbar1,Turquoise-throated Barbet,Psilopogon chersonesus,Psilopogon,chersonesus
3577,Piciformes,Capitonidae,New World Barbets,capito2,sccbar1,Scarlet-crowned Barbet,Capito aurovirens,Capito,aurovirens
3578,Piciformes,Capitonidae,New World Barbets,capito2,blgbar1,Black-girdled Barbet,Capito dayi,Capito,dayi
3579,Piciformes,Capitonidae,New World Barbets,capito2,spcbar1,Spot-crowned Barbet,Capito maculicoronatus,Capito,maculicoronatus
3580,Piciformes,Capitonidae,New World Barbets,capito2,orfbar1,Orange-fronted Barbet,Capito squamatus,Capito,squamatus
3581,Piciformes,Capitonidae,New World Barbets,capito2,whmbar1,White-mantled Barbet,Capito hypoleucus,Capito,hypoleucus
3582,Piciformes,Capitonidae,New World Barbets,capito2,scbbar2,Scarlet-banded Barbet,Capito wallacei,Capito,wallacei
3583,Piciformes,Capitonidae,New World Barbets,capito2,ficbar1,Five-colored Barbet,Capito quinticolor,Capito,quinticolor
3584,Piciformes,Capitonidae,New World Barbets,capito2,brcbar1,Brown-chested Barbet,Capito brunneipectus,Capito,brunneipectus
3585,Piciformes,Capitonidae,New World Barbets,capito2,blsbar1,Black-spotted Barbet,Capito niger,Capito,niger
3586,Piciformes,Capitonidae,New World Barbets,capito2,gilbar1,Gilded Barbet,Capito auratus,Capito,auratus
3587,Piciformes,Capitonidae,New World Barbets,capito2,letbar1,Lemon-throated Barbet,Eubucco richardsoni,Eubucco,richardsoni
3588,Piciformes,Capitonidae,New World Barbets,capito2,schbar1,Scarlet-hooded Barbet,Eubucco tucinkae,Eubucco,tucinkae
3589,Piciformes,Capitonidae,New World Barbets,capito2,rehbar1,Red-headed Barbet,Eubucco bourcierii,Eubucco,bourcierii
3590,Piciformes,Capitonidae,New World Barbets,capito2,verbar1,Versicolored Barbet,Eubucco versicolor,Eubucco,versicolor
3591,Piciformes,Semnornithidae,Toucan-Barbets,semnor1,prbbar1,Prong-billed Barbet,Semnornis frantzii,Semnornis,frantzii
3592,Piciformes,Semnornithidae,Toucan-Barbets,semnor1,toubar1,Toucan Barbet,Semnornis ramphastinus,Semnornis,ramphastinus
3593,Piciformes,Ramphastidae,Toucans,rampha1,noremt1,Northern Emerald-Toucanet,Aulacorhynchus prasinus,Aulacorhynchus,prasinus
3594,Piciformes,Ramphastidae,Toucans,rampha1,souemt1,Southern Emerald-Toucanet,Aulacorhynchus albivitta,Aulacorhynchus,albivitta
3595,Piciformes,Ramphastidae,Toucans,rampha1,grbtou1,Groove-billed Toucanet,Aulacorhynchus sulcatus,Aulacorhynchus,sulcatus
3596,Piciformes,Ramphastidae,Toucans,rampha1,chttou3,Chestnut-tipped Toucanet,Aulacorhynchus derbianus,Aulacorhynchus,derbianus
3597,Piciformes,Ramphastidae,Toucans,rampha1,chttou2,Tepui Toucanet,Aulacorhynchus whitelianus,Aulacorhynchus,whitelianus
3598,Piciformes,Ramphastidae,Toucans,rampha1,crrtou1,Crimson-rumped Toucanet,Aulacorhynchus haematopygus,Aulacorhynchus,haematopygus
3599,Piciformes,Ramphastidae,Toucans,rampha1,yebtou1,Yellow-browed Toucanet,Aulacorhynchus huallagae,Aulacorhynchus,huallagae
3600,Piciformes,Ramphastidae,Toucans,rampha1,blbtou1,Blue-banded Toucanet,Aulacorhynchus coeruleicinctis,Aulacorhynchus,coeruleicinctis
3601,Piciformes,Ramphastidae,Toucans,rampha1,gybmot1,Gray-breasted Mountain-Toucan,Andigena hypoglauca,Andigena,hypoglauca
3602,Piciformes,Ramphastidae,Toucans,rampha1,pbmtou1,Plate-billed Mountain-Toucan,Andigena laminirostris,Andigena,laminirostris
3603,Piciformes,Ramphastidae,Toucans,rampha1,homtou1,Hooded Mountain-Toucan,Andigena cucullata,Andigena,cucullata
3604,Piciformes,Ramphastidae,Toucans,rampha1,bbmtou1,Black-billed Mountain-Toucan,Andigena nigrirostris,Andigena,nigrirostris
3605,Piciformes,Ramphastidae,Toucans,rampha1,saftou2,Saffron Toucanet,Pteroglossus bailloni,Pteroglossus,bailloni
3606,Piciformes,Ramphastidae,Toucans,rampha1,greara1,Green Aracari,Pteroglossus viridis,Pteroglossus,viridis
3607,Piciformes,Ramphastidae,Toucans,rampha1,letara1,Lettered Aracari,Pteroglossus inscriptus,Pteroglossus,inscriptus
3608,Piciformes,Ramphastidae,Toucans,rampha1,colara1,Collared Aracari,Pteroglossus torquatus,Pteroglossus,torquatus
3609,Piciformes,Ramphastidae,Toucans,rampha1,fibara1,Fiery-billed Aracari,Pteroglossus frantzii,Pteroglossus,frantzii
3610,Piciformes,Ramphastidae,Toucans,rampha1,blnara1,Black-necked Aracari,Pteroglossus aracari,Pteroglossus,aracari
3611,Piciformes,Ramphastidae,Toucans,rampha1,cheara1,Chestnut-eared Aracari,Pteroglossus castanotis,Pteroglossus,castanotis
3612,Piciformes,Ramphastidae,Toucans,rampha1,mabara1,Many-banded Aracari,Pteroglossus pluricinctus,Pteroglossus,pluricinctus
3613,Piciformes,Ramphastidae,Toucans,rampha1,ivbara1,Ivory-billed Aracari,Pteroglossus azara,Pteroglossus,azara
3614,Piciformes,Ramphastidae,Toucans,rampha1,cucara1,Curl-crested Aracari,Pteroglossus beauharnaesii,Pteroglossus,beauharnaesii
3615,Piciformes,Ramphastidae,Toucans,rampha1,renara1,Red-necked Aracari,Pteroglossus bitorquatus,Pteroglossus,bitorquatus
3616,Piciformes,Ramphastidae,Toucans,rampha1,yeetou1,Yellow-eared Toucanet,Selenidera spectabilis,Selenidera,spectabilis
3617,Piciformes,Ramphastidae,Toucans,rampha1,guitou1,Guianan Toucanet,Selenidera piperivora,Selenidera,piperivora
3618,Piciformes,Ramphastidae,Toucans,rampha1,goctou1,Golden-collared Toucanet,Selenidera reinwardtii,Selenidera,reinwardtii
3619,Piciformes,Ramphastidae,Toucans,rampha1,tattou1,Tawny-tufted Toucanet,Selenidera nattereri,Selenidera,nattereri
3620,Piciformes,Ramphastidae,Toucans,rampha1,goutou1,Gould's Toucanet,Selenidera gouldii,Selenidera,gouldii
3621,Piciformes,Ramphastidae,Toucans,rampha1,spbtou1,Spot-billed Toucanet,Selenidera maculirostris,Selenidera,maculirostris
3622,Piciformes,Ramphastidae,Toucans,rampha1,toctou1,Toco Toucan,Ramphastos toco,Ramphastos,toco
